Time,"Latitude, Longitude"
2021/09/18 10:34:18 UTC,"48.914 ± 39.66 meters, 2.300 ± 39.66 meters"
2021/09/18 10:34:19 UTC,"48.914 ± 39.66 meters, 2.300 ± 39.66 meters"
2021/09/18 10:34:20 UTC,"48.914 ± 39.66 meters, 2.300 ± 39.66 meters"
2021/09/18 10:37:53 UTC,"48.914 ± 39.66 meters, 2.300 ± 39.66 meters"
2021/09/18 10:37:54 UTC,"48.915 ± 39.66 meters, 2.300 ± 39.66 meters"
2021/09/18 10:37:55 UTC,"48.914 ± 39.66 meters, 2.300 ± 39.66 meters"
2021/09/18 10:38:11 UTC,"48.914 ± 39.66 meters, 2.300 ± 39.66 meters"
2021/09/18 10:38:12 UTC,"48.915 ± 39.66 meters, 2.300 ± 39.66 meters"
2021/09/18 10:39:01 UTC,"48.915 ± 39.66 meters, 2.300 ± 39.66 meters"
2021/09/18 10:39:02 UTC,"48.914 ± 39.66 meters, 2.300 ± 39.66 meters"
2021/09/18 10:39:06 UTC,"48.914 ± 39.66 meters, 2.300 ± 39.66 meters"
2021/09/18 10:39:07 UTC,"48.914 ± 39.66 meters, 2.300 ± 39.66 meters"
2021/09/18 10:39:08 UTC,"48.914 ± 39.66 meters, 2.302 ± 39.66 meters"
2021/09/18 10:39:08 UTC,"48.915 ± 39.66 meters, 2.301 ± 39.66 meters"
2021/09/18 10:39:09 UTC,"48.914 ± 39.66 meters, 2.300 ± 39.66 meters"
2021/09/18 10:39:09 UTC,"48.915 ± 39.66 meters, 2.301 ± 39.66 meters"
2021/09/18 10:39:10 UTC,"48.914 ± 39.66 meters, 2.300 ± 39.66 meters"
2021/09/18 10:39:11 UTC,"48.914 ± 39.66 meters, 2.300 ± 39.66 meters"
2021/09/18 10:39:12 UTC,"48.914 ± 39.66 meters, 2.300 ± 39.66 meters"
2021/09/18 10:39:13 UTC,"48.915 ± 39.66 meters, 2.301 ± 39.66 meters"
2021/09/18 10:39:13 UTC,"48.914 ± 39.66 meters, 2.302 ± 39.66 meters"
2021/09/18 10:39:28 UTC,"48.915 ± 39.66 meters, 2.301 ± 39.66 meters"
2021/09/18 10:39:28 UTC,"48.914 ± 39.66 meters, 2.300 ± 39.66 meters"
2021/09/18 10:39:29 UTC,"48.914 ± 39.66 meters, 2.300 ± 39.66 meters"
2021/09/18 10:39:31 UTC,"48.914 ± 39.66 meters, 2.300 ± 39.66 meters"
2021/09/18 10:39:32 UTC,"48.914 ± 39.66 meters, 2.300 ± 39.66 meters"
2021/09/18 10:39:32 UTC,"48.915 ± 39.66 meters, 2.301 ± 39.66 meters"
2021/09/18 10:39:33 UTC,"48.914 ± 39.66 meters, 2.300 ± 39.66 meters"
2021/09/18 10:39:58 UTC,"48.915 ± 39.66 meters, 2.300 ± 39.66 meters"
2021/09/18 10:39:59 UTC,"48.914 ± 39.66 meters, 2.300 ± 39.66 meters"
2021/09/18 10:40:01 UTC,"48.914 ± 39.66 meters, 2.300 ± 39.66 meters"
2021/09/18 10:40:02 UTC,"48.915 ± 39.66 meters, 2.301 ± 39.66 meters"
2021/09/18 10:40:02 UTC,"48.914 ± 39.66 meters, 2.300 ± 39.66 meters"
2021/09/18 10:41:53 UTC,"48.914 ± 39.66 meters, 2.300 ± 39.66 meters"
2021/09/18 10:42:06 UTC,"48.914 ± 39.66 meters, 2.301 ± 39.66 meters"
2021/09/18 11:59:57 UTC,"48.914 ± 39.66 meters, 2.301 ± 39.66 meters"
2021/09/18 12:00:11 UTC,"48.914 ± 39.66 meters, 2.300 ± 39.66 meters"
2021/09/18 12:00:35 UTC,"48.914 ± 39.66 meters, 2.301 ± 39.66 meters"
2021/09/18 12:00:35 UTC,"48.915 ± 39.66 meters, 2.301 ± 39.66 meters"
2021/09/18 13:50:11 UTC,"48.917 ± 39.66 meters, 2.295 ± 39.66 meters"
2021/09/18 13:50:11 UTC,"48.917 ± 39.66 meters, 2.296 ± 39.66 meters"
2021/09/18 15:34:22 UTC,"48.915 ± 39.66 meters, 2.298 ± 39.66 meters"
2021/09/18 16:45:01 UTC,"48.914 ± 39.66 meters, 2.301 ± 39.66 meters"
2021/09/18 16:45:01 UTC,"48.915 ± 39.66 meters, 2.301 ± 39.66 meters"
2021/09/18 16:45:21 UTC,"48.914 ± 39.66 meters, 2.301 ± 39.66 meters"
2021/09/18 16:45:21 UTC,"48.915 ± 39.66 meters, 2.301 ± 39.66 meters"
2021/09/18 18:26:17 UTC,"48.916 ± 39.66 meters, 2.296 ± 39.66 meters"
2021/09/18 18:59:56 UTC,"48.914 ± 39.66 meters, 2.300 ± 39.66 meters"
2021/09/18 19:00:02 UTC,"48.914 ± 39.66 meters, 2.300 ± 39.66 meters"
2021/09/18 19:00:18 UTC,"48.914 ± 39.66 meters, 2.300 ± 39.66 meters"
2021/09/18 19:03:43 UTC,"48.915 ± 39.66 meters, 2.301 ± 39.66 meters"
2021/09/18 19:03:43 UTC,"48.914 ± 39.66 meters, 2.301 ± 39.66 meters"
2021/09/18 19:03:57 UTC,"48.914 ± 39.66 meters, 2.301 ± 39.66 meters"
2021/09/18 19:03:57 UTC,"48.915 ± 39.66 meters, 2.301 ± 39.66 meters"
2021/09/18 19:48:41 UTC,"48.914 ± 39.66 meters, 2.300 ± 39.66 meters"
2021/09/18 21:06:01 UTC,"48.915 ± 39.66 meters, 2.301 ± 39.66 meters"
2021/09/18 21:06:01 UTC,"48.914 ± 39.66 meters, 2.301 ± 39.66 meters"
2021/09/18 21:10:25 UTC,"48.915 ± 39.66 meters, 2.301 ± 39.66 meters"
2021/09/18 21:10:25 UTC,"48.914 ± 39.66 meters, 2.301 ± 39.66 meters"
2021/09/18 22:07:58 UTC,"48.914 ± 39.66 meters, 2.300 ± 39.66 meters"
2021/09/18 22:08:20 UTC,"48.914 ± 39.66 meters, 2.300 ± 39.66 meters"
2021/09/18 22:41:58 UTC,"48.914 ± 39.66 meters, 2.300 ± 39.66 meters"
2021/09/18 22:41:58 UTC,"48.915 ± 39.66 meters, 2.301 ± 39.66 meters"
2021/09/18 23:00:31 UTC,"48.914 ± 39.66 meters, 2.300 ± 39.66 meters"
2021/09/18 23:00:34 UTC,"48.914 ± 39.66 meters, 2.300 ± 39.66 meters"
2021/09/18 23:00:34 UTC,"48.915 ± 39.66 meters, 2.301 ± 39.66 meters"
2021/09/18 23:00:35 UTC,"48.914 ± 39.66 meters, 2.302 ± 39.66 meters"
2021/09/18 23:00:45 UTC,"48.915 ± 39.66 meters, 2.300 ± 39.66 meters"
2021/09/18 23:00:51 UTC,"48.914 ± 39.66 meters, 2.300 ± 39.66 meters"
2021/09/18 23:00:51 UTC,"48.915 ± 39.66 meters, 2.301 ± 39.66 meters"
2021/09/18 23:05:47 UTC,"48.912 ± 39.66 meters, 2.297 ± 39.66 meters"
2021/09/18 23:05:48 UTC,"48.912 ± 39.66 meters, 2.297 ± 39.66 meters"
2021/09/18 23:05:50 UTC,"48.911 ± 39.66 meters, 2.297 ± 39.66 meters"
2021/09/18 23:05:51 UTC,"48.912 ± 39.66 meters, 2.297 ± 39.66 meters"
2021/09/18 23:05:52 UTC,"48.911 ± 39.66 meters, 2.297 ± 39.66 meters"
2021/09/18 23:05:55 UTC,"48.911 ± 39.66 meters, 2.297 ± 39.66 meters"
2021/09/18 23:05:57 UTC,"48.912 ± 39.66 meters, 2.297 ± 39.66 meters"
2021/09/18 23:06:01 UTC,"48.912 ± 39.66 meters, 2.297 ± 39.66 meters"
2021/09/18 23:06:03 UTC,"48.911 ± 39.66 meters, 2.297 ± 39.66 meters"
2021/09/18 23:06:04 UTC,"48.912 ± 39.66 meters, 2.297 ± 39.66 meters"
2021/09/18 23:06:05 UTC,"48.911 ± 39.66 meters, 2.297 ± 39.66 meters"
2021/09/18 23:06:06 UTC,"48.912 ± 39.66 meters, 2.297 ± 39.66 meters"
2021/09/18 23:06:10 UTC,"48.912 ± 39.66 meters, 2.297 ± 39.66 meters"
2021/09/18 23:08:14 UTC,"48.912 ± 39.66 meters, 2.297 ± 39.66 meters"
2021/09/18 23:08:30 UTC,"48.912 ± 39.66 meters, 2.297 ± 39.66 meters"
2021/09/18 23:08:47 UTC,"48.912 ± 39.66 meters, 2.297 ± 39.66 meters"
2021/09/18 23:10:07 UTC,"48.911 ± 39.66 meters, 2.299 ± 39.66 meters"
2021/09/18 23:12:48 UTC,"48.898 ± 39.66 meters, 2.307 ± 39.66 meters"
2021/09/18 23:13:02 UTC,"48.898 ± 39.66 meters, 2.308 ± 39.66 meters"
2021/09/18 23:14:00 UTC,"48.898 ± 39.66 meters, 2.307 ± 39.66 meters"
2021/09/18 23:22:03 UTC,"48.878 ± 39.66 meters, 2.323 ± 39.66 meters"
2021/09/18 23:22:44 UTC,"48.876 ± 39.66 meters, 2.324 ± 39.66 meters"
2021/09/18 23:22:44 UTC,"48.875 ± 39.66 meters, 2.326 ± 39.66 meters"
2021/09/18 23:22:44 UTC,"48.875 ± 39.66 meters, 2.325 ± 39.66 meters"
2021/09/18 23:22:52 UTC,"48.876 ± 39.66 meters, 2.326 ± 39.66 meters"
2021/09/18 23:22:52 UTC,"48.876 ± 39.66 meters, 2.325 ± 39.66 meters"
2021/09/18 23:22:53 UTC,"48.876 ± 39.66 meters, 2.325 ± 39.66 meters"
2021/09/18 23:22:53 UTC,"48.876 ± 39.66 meters, 2.324 ± 39.66 meters"
2021/09/18 23:22:54 UTC,"48.875 ± 39.66 meters, 2.325 ± 39.66 meters"
2021/09/18 23:22:54 UTC,"48.875 ± 39.66 meters, 2.324 ± 39.66 meters"
2021/09/18 23:22:56 UTC,"48.875 ± 39.66 meters, 2.325 ± 39.66 meters"
2021/09/18 23:22:56 UTC,"48.875 ± 39.66 meters, 2.325 ± 39.66 meters"
2021/09/18 23:22:57 UTC,"48.876 ± 39.66 meters, 2.326 ± 39.66 meters"
2021/09/18 23:22:57 UTC,"48.875 ± 39.66 meters, 2.325 ± 39.66 meters"
2021/09/18 23:23:16 UTC,"48.876 ± 39.66 meters, 2.326 ± 39.66 meters"
2021/09/18 23:23:16 UTC,"48.875 ± 39.66 meters, 2.325 ± 39.66 meters"
2021/09/18 23:23:16 UTC,"48.875 ± 39.66 meters, 2.325 ± 39.66 meters"
2021/09/18 23:23:17 UTC,"48.876 ± 39.66 meters, 2.324 ± 39.66 meters"
2021/09/18 23:23:21 UTC,"48.875 ± 39.66 meters, 2.325 ± 39.66 meters"
2021/09/18 23:23:34 UTC,"48.875 ± 39.66 meters, 2.324 ± 39.66 meters"
2021/09/18 23:23:34 UTC,"48.876 ± 39.66 meters, 2.325 ± 39.66 meters"
2021/09/18 23:23:34 UTC,"48.875 ± 39.66 meters, 2.324 ± 39.66 meters"
2021/09/18 23:25:33 UTC,"48.875 ± 39.66 meters, 2.327 ± 39.66 meters"
2021/09/18 23:25:33 UTC,"48.875 ± 39.66 meters, 2.327 ± 39.66 meters"
2021/09/18 23:25:46 UTC,"48.875 ± 39.66 meters, 2.327 ± 39.66 meters"
2021/09/18 23:25:58 UTC,"48.875 ± 39.66 meters, 2.327 ± 39.66 meters"
2021/09/18 23:25:58 UTC,"48.875 ± 39.66 meters, 2.327 ± 39.66 meters"
2021/09/18 23:27:35 UTC,"48.872 ± 39.66 meters, 2.329 ± 39.66 meters"
2021/09/18 23:27:43 UTC,"48.872 ± 39.66 meters, 2.329 ± 39.66 meters"
2021/09/18 23:27:46 UTC,"48.873 ± 39.66 meters, 2.329 ± 39.66 meters"
2021/09/18 23:27:47 UTC,"48.873 ± 39.66 meters, 2.329 ± 39.66 meters"
2021/09/18 23:27:48 UTC,"48.872 ± 39.66 meters, 2.329 ± 39.66 meters"
2021/09/18 23:28:02 UTC,"48.873 ± 39.66 meters, 2.329 ± 39.66 meters"
2021/09/18 23:33:17 UTC,"48.865 ± 39.66 meters, 2.350 ± 39.66 meters"
2021/09/18 23:33:17 UTC,"48.865 ± 39.66 meters, 2.351 ± 39.66 meters"
2021/09/18 23:33:48 UTC,"48.865 ± 39.66 meters, 2.350 ± 39.66 meters"
2021/09/18 23:33:48 UTC,"48.865 ± 39.66 meters, 2.351 ± 39.66 meters"
2021/09/18 23:33:53 UTC,"48.865 ± 39.66 meters, 2.351 ± 39.66 meters"
2021/09/18 23:33:53 UTC,"48.865 ± 39.66 meters, 2.350 ± 39.66 meters"
2021/09/18 23:34:07 UTC,"48.865 ± 39.66 meters, 2.350 ± 39.66 meters"
2021/09/18 23:34:07 UTC,"48.865 ± 39.66 meters, 2.350 ± 39.66 meters"
2021/09/18 23:34:29 UTC,"48.864 ± 39.66 meters, 2.350 ± 39.66 meters"
2021/09/18 23:34:29 UTC,"48.865 ± 39.66 meters, 2.348 ± 39.66 meters"
2021/09/18 23:34:32 UTC,"48.865 ± 39.66 meters, 2.348 ± 39.66 meters"
2021/09/18 23:34:32 UTC,"48.864 ± 39.66 meters, 2.350 ± 39.66 meters"
2021/09/18 23:34:33 UTC,"48.864 ± 39.66 meters, 2.350 ± 39.66 meters"
2021/09/18 23:34:34 UTC,"48.863 ± 39.66 meters, 2.349 ± 39.66 meters"
2021/09/18 23:34:48 UTC,"48.864 ± 39.66 meters, 2.350 ± 39.66 meters"
2021/09/18 23:34:48 UTC,"48.865 ± 39.66 meters, 2.348 ± 39.66 meters"
2021/09/18 23:35:26 UTC,"48.864 ± 39.66 meters, 2.344 ± 39.66 meters"
2021/09/18 23:35:26 UTC,"48.865 ± 39.66 meters, 2.347 ± 39.66 meters"
2021/09/18 23:35:26 UTC,"48.865 ± 39.66 meters, 2.347 ± 39.66 meters"
2021/09/18 23:35:27 UTC,"48.865 ± 39.66 meters, 2.347 ± 39.66 meters"
2021/09/18 23:35:27 UTC,"48.864 ± 39.66 meters, 2.344 ± 39.66 meters"
2021/09/18 23:35:28 UTC,"48.866 ± 39.66 meters, 2.348 ± 39.66 meters"
2021/09/18 23:35:28 UTC,"48.865 ± 39.66 meters, 2.348 ± 39.66 meters"
2021/09/18 23:35:29 UTC,"48.865 ± 39.66 meters, 2.349 ± 39.66 meters"
2021/09/18 23:35:29 UTC,"48.865 ± 39.66 meters, 2.348 ± 39.66 meters"
2021/09/18 23:35:40 UTC,"48.865 ± 39.66 meters, 2.347 ± 39.66 meters"
2021/09/18 23:35:40 UTC,"48.865 ± 39.66 meters, 2.348 ± 39.66 meters"
2021/09/18 23:35:41 UTC,"48.865 ± 39.66 meters, 2.349 ± 39.66 meters"
2021/09/18 23:35:41 UTC,"48.865 ± 39.66 meters, 2.348 ± 39.66 meters"
2021/09/18 23:35:42 UTC,"48.865 ± 39.66 meters, 2.348 ± 39.66 meters"
2021/09/18 23:35:42 UTC,"48.866 ± 39.66 meters, 2.348 ± 39.66 meters"
2021/09/18 23:36:40 UTC,"48.865 ± 39.66 meters, 2.350 ± 39.66 meters"
2021/09/18 23:36:40 UTC,"48.864 ± 39.66 meters, 2.350 ± 39.66 meters"
2021/09/18 23:36:41 UTC,"48.865 ± 39.66 meters, 2.348 ± 39.66 meters"
2021/09/18 23:36:41 UTC,"48.864 ± 39.66 meters, 2.350 ± 39.66 meters"
2021/09/18 23:36:42 UTC,"48.865 ± 39.66 meters, 2.350 ± 39.66 meters"
2021/09/18 23:36:42 UTC,"48.865 ± 39.66 meters, 2.350 ± 39.66 meters"
2021/09/18 23:36:45 UTC,"48.863 ± 39.66 meters, 2.350 ± 39.66 meters"
2021/09/18 23:36:46 UTC,"48.865 ± 39.66 meters, 2.348 ± 39.66 meters"
2021/09/18 23:36:46 UTC,"48.865 ± 39.66 meters, 2.350 ± 39.66 meters"
2021/09/18 23:36:51 UTC,"48.866 ± 39.66 meters, 2.349 ± 39.66 meters"
2021/09/18 23:36:51 UTC,"48.865 ± 39.66 meters, 2.350 ± 39.66 meters"
2021/09/18 23:40:09 UTC,"48.866 ± 39.66 meters, 2.353 ± 39.66 meters"
2021/09/18 23:40:10 UTC,"48.866 ± 39.66 meters, 2.353 ± 39.66 meters"
2021/09/18 23:40:11 UTC,"48.866 ± 39.66 meters, 2.353 ± 39.66 meters"
2021/09/18 23:40:12 UTC,"48.866 ± 39.66 meters, 2.353 ± 39.66 meters"
2021/09/18 23:40:13 UTC,"48.865 ± 39.66 meters, 2.355 ± 39.66 meters"
2021/09/18 23:40:13 UTC,"48.865 ± 39.66 meters, 2.353 ± 39.66 meters"
2021/09/18 23:40:13 UTC,"48.866 ± 39.66 meters, 2.353 ± 39.66 meters"
2021/09/18 23:40:14 UTC,"48.867 ± 39.66 meters, 2.354 ± 39.66 meters"
2021/09/18 23:40:15 UTC,"48.866 ± 39.66 meters, 2.353 ± 39.66 meters"
2021/09/18 23:40:29 UTC,"48.866 ± 39.66 meters, 2.355 ± 39.66 meters"
2021/09/18 23:40:29 UTC,"48.866 ± 39.66 meters, 2.354 ± 39.66 meters"
2021/09/18 23:41:40 UTC,"48.865 ± 39.66 meters, 2.353 ± 39.66 meters"
2021/09/18 23:41:40 UTC,"48.865 ± 39.66 meters, 2.353 ± 39.66 meters"
2021/09/18 23:43:35 UTC,"48.866 ± 39.66 meters, 2.355 ± 39.66 meters"
2021/09/18 23:43:35 UTC,"48.866 ± 39.66 meters, 2.354 ± 39.66 meters"
2021/09/18 23:43:36 UTC,"48.866 ± 39.66 meters, 2.354 ± 39.66 meters"
2021/09/18 23:43:36 UTC,"48.865 ± 39.66 meters, 2.353 ± 39.66 meters"
2021/09/18 23:43:37 UTC,"48.866 ± 39.66 meters, 2.358 ± 39.66 meters"
2021/09/18 23:43:37 UTC,"48.866 ± 39.66 meters, 2.355 ± 39.66 meters"
2021/09/18 23:43:43 UTC,"48.866 ± 39.66 meters, 2.355 ± 39.66 meters"
2021/09/18 23:43:43 UTC,"48.865 ± 39.66 meters, 2.355 ± 39.66 meters"
2021/09/18 23:43:43 UTC,"48.864 ± 39.66 meters, 2.356 ± 39.66 meters"
2021/09/18 23:43:47 UTC,"48.866 ± 39.66 meters, 2.355 ± 39.66 meters"
2021/09/18 23:43:47 UTC,"48.867 ± 39.66 meters, 2.355 ± 39.66 meters"
2021/09/18 23:43:51 UTC,"48.864 ± 39.66 meters, 2.357 ± 39.66 meters"
2021/09/18 23:43:51 UTC,"48.866 ± 39.66 meters, 2.355 ± 39.66 meters"
2021/09/18 23:43:51 UTC,"48.865 ± 39.66 meters, 2.355 ± 39.66 meters"
2021/09/18 23:43:52 UTC,"48.867 ± 39.66 meters, 2.355 ± 39.66 meters"
2021/09/18 23:43:52 UTC,"48.866 ± 39.66 meters, 2.355 ± 39.66 meters"
2021/09/18 23:43:55 UTC,"48.867 ± 39.66 meters, 2.355 ± 39.66 meters"
2021/09/18 23:43:55 UTC,"48.867 ± 39.66 meters, 2.358 ± 39.66 meters"
2021/09/18 23:43:56 UTC,"48.864 ± 39.66 meters, 2.357 ± 39.66 meters"
2021/09/18 23:43:56 UTC,"48.865 ± 39.66 meters, 2.355 ± 39.66 meters"
2021/09/18 23:43:56 UTC,"48.865 ± 39.66 meters, 2.356 ± 39.66 meters"
2021/09/18 23:43:59 UTC,"48.866 ± 39.66 meters, 2.355 ± 39.66 meters"
2021/09/18 23:43:59 UTC,"48.867 ± 39.66 meters, 2.355 ± 39.66 meters"
2021/09/18 23:44:00 UTC,"48.864 ± 39.66 meters, 2.357 ± 39.66 meters"
2021/09/18 23:44:00 UTC,"48.866 ± 39.66 meters, 2.356 ± 39.66 meters"
2021/09/18 23:44:01 UTC,"48.865 ± 39.66 meters, 2.356 ± 39.66 meters"
2021/09/18 23:44:01 UTC,"48.864 ± 39.66 meters, 2.357 ± 39.66 meters"
2021/09/18 23:44:02 UTC,"48.866 ± 39.66 meters, 2.356 ± 39.66 meters"
2021/09/18 23:44:03 UTC,"48.864 ± 39.66 meters, 2.357 ± 39.66 meters"
2021/09/18 23:44:03 UTC,"48.865 ± 39.66 meters, 2.356 ± 39.66 meters"
2021/09/18 23:44:04 UTC,"48.865 ± 39.66 meters, 2.355 ± 39.66 meters"
2021/09/18 23:44:04 UTC,"48.865 ± 39.66 meters, 2.355 ± 39.66 meters"
2021/09/18 23:44:04 UTC,"48.865 ± 39.66 meters, 2.355 ± 39.66 meters"
2021/09/18 23:44:08 UTC,"48.866 ± 39.66 meters, 2.357 ± 39.66 meters"
2021/09/18 23:44:23 UTC,"48.865 ± 39.66 meters, 2.355 ± 39.66 meters"
2021/09/18 23:44:23 UTC,"48.866 ± 39.66 meters, 2.354 ± 39.66 meters"
2021/09/18 23:44:23 UTC,"48.865 ± 39.66 meters, 2.355 ± 39.66 meters"
2021/09/18 23:46:44 UTC,"48.866 ± 39.66 meters, 2.355 ± 39.66 meters"
2021/09/18 23:46:45 UTC,"48.866 ± 39.66 meters, 2.354 ± 39.66 meters"
2021/09/18 23:46:45 UTC,"48.865 ± 39.66 meters, 2.355 ± 39.66 meters"
2021/09/18 23:46:45 UTC,"48.865 ± 39.66 meters, 2.355 ± 39.66 meters"
2021/09/18 23:46:47 UTC,"48.866 ± 39.66 meters, 2.354 ± 39.66 meters"
2021/09/18 23:46:47 UTC,"48.866 ± 39.66 meters, 2.356 ± 39.66 meters"
2021/09/18 23:46:48 UTC,"48.865 ± 39.66 meters, 2.355 ± 39.66 meters"
2021/09/18 23:48:16 UTC,"48.864 ± 39.66 meters, 2.357 ± 39.66 meters"
2021/09/18 23:48:16 UTC,"48.865 ± 39.66 meters, 2.355 ± 39.66 meters"
2021/09/18 23:48:16 UTC,"48.865 ± 39.66 meters, 2.355 ± 39.66 meters"
2021/09/18 23:50:33 UTC,"48.863 ± 39.66 meters, 2.358 ± 39.66 meters"
2021/09/18 23:50:34 UTC,"48.863 ± 39.66 meters, 2.358 ± 39.66 meters"
2021/09/18 23:50:35 UTC,"48.863 ± 39.66 meters, 2.358 ± 39.66 meters"
2021/09/18 23:50:36 UTC,"48.863 ± 39.66 meters, 2.358 ± 39.66 meters"
2021/09/18 23:50:43 UTC,"48.863 ± 39.66 meters, 2.357 ± 39.66 meters"
2021/09/18 23:50:44 UTC,"48.862 ± 39.66 meters, 2.357 ± 39.66 meters"
2021/09/18 23:50:52 UTC,"48.862 ± 39.66 meters, 2.357 ± 39.66 meters"
2021/09/18 23:50:53 UTC,"48.863 ± 39.66 meters, 2.357 ± 39.66 meters"
2021/09/18 23:50:55 UTC,"48.863 ± 39.66 meters, 2.357 ± 39.66 meters"
2021/09/18 23:50:56 UTC,"48.862 ± 39.66 meters, 2.357 ± 39.66 meters"
2021/09/18 23:50:57 UTC,"48.863 ± 39.66 meters, 2.357 ± 39.66 meters"
2021/09/18 23:50:58 UTC,"48.862 ± 39.66 meters, 2.357 ± 39.66 meters"
2021/09/18 23:50:59 UTC,"48.863 ± 39.66 meters, 2.357 ± 39.66 meters"
2021/09/18 23:51:01 UTC,"48.863 ± 39.66 meters, 2.357 ± 39.66 meters"
2021/09/18 23:51:18 UTC,"48.863 ± 39.66 meters, 2.358 ± 39.66 meters"
2021/09/18 23:51:45 UTC,"48.863 ± 39.66 meters, 2.358 ± 39.66 meters"
2021/09/18 23:51:47 UTC,"48.863 ± 39.66 meters, 2.359 ± 39.66 meters"
2021/09/18 23:51:48 UTC,"48.863 ± 39.66 meters, 2.357 ± 39.66 meters"
2021/09/18 23:51:51 UTC,"48.863 ± 39.66 meters, 2.358 ± 39.66 meters"
2021/09/19 00:01:06 UTC,"48.863 ± 39.66 meters, 2.358 ± 39.66 meters"
2021/09/19 00:01:15 UTC,"48.865 ± 39.66 meters, 2.350 ± 39.66 meters"
2021/09/19 00:01:15 UTC,"48.865 ± 39.66 meters, 2.352 ± 39.66 meters"
2021/09/19 00:01:23 UTC,"48.865 ± 39.66 meters, 2.352 ± 39.66 meters"
2021/09/19 00:01:23 UTC,"48.865 ± 39.66 meters, 2.352 ± 39.66 meters"
2021/09/19 00:01:27 UTC,"48.865 ± 39.66 meters, 2.351 ± 39.66 meters"
2021/09/19 00:01:27 UTC,"48.865 ± 39.66 meters, 2.350 ± 39.66 meters"
2021/09/19 00:01:30 UTC,"48.865 ± 39.66 meters, 2.351 ± 39.66 meters"
2021/09/19 00:01:31 UTC,"48.865 ± 39.66 meters, 2.350 ± 39.66 meters"
2021/09/19 00:01:31 UTC,"48.865 ± 39.66 meters, 2.351 ± 39.66 meters"
2021/09/19 00:01:33 UTC,"48.865 ± 39.66 meters, 2.350 ± 39.66 meters"
2021/09/19 00:01:33 UTC,"48.865 ± 39.66 meters, 2.350 ± 39.66 meters"
2021/09/19 00:01:34 UTC,"48.865 ± 39.66 meters, 2.350 ± 39.66 meters"
2021/09/19 00:01:34 UTC,"48.865 ± 39.66 meters, 2.351 ± 39.66 meters"
2021/09/19 00:01:35 UTC,"48.864 ± 39.66 meters, 2.351 ± 39.66 meters"
2021/09/19 00:01:46 UTC,"48.865 ± 39.66 meters, 2.351 ± 39.66 meters"
2021/09/19 00:01:47 UTC,"48.863 ± 39.66 meters, 2.350 ± 39.66 meters"
2021/09/19 00:01:48 UTC,"48.865 ± 39.66 meters, 2.351 ± 39.66 meters"
2021/09/19 00:01:49 UTC,"48.865 ± 39.66 meters, 2.351 ± 39.66 meters"
2021/09/19 00:01:50 UTC,"48.865 ± 39.66 meters, 2.350 ± 39.66 meters"
2021/09/19 00:01:50 UTC,"48.863 ± 39.66 meters, 2.350 ± 39.66 meters"
2021/09/19 00:01:51 UTC,"48.863 ± 39.66 meters, 2.350 ± 39.66 meters"
2021/09/19 00:01:52 UTC,"48.864 ± 39.66 meters, 2.351 ± 39.66 meters"
2021/09/19 00:01:53 UTC,"48.865 ± 39.66 meters, 2.351 ± 39.66 meters"
2021/09/19 00:01:53 UTC,"48.865 ± 39.66 meters, 2.350 ± 39.66 meters"
2021/09/19 00:01:54 UTC,"48.865 ± 39.66 meters, 2.352 ± 39.66 meters"
2021/09/19 00:01:54 UTC,"48.865 ± 39.66 meters, 2.350 ± 39.66 meters"
2021/09/19 00:01:56 UTC,"48.865 ± 39.66 meters, 2.350 ± 39.66 meters"
2021/09/19 00:01:56 UTC,"48.865 ± 39.66 meters, 2.351 ± 39.66 meters"
2021/09/19 00:02:02 UTC,"48.864 ± 39.66 meters, 2.351 ± 39.66 meters"
2021/09/19 00:02:04 UTC,"48.865 ± 39.66 meters, 2.350 ± 39.66 meters"
2021/09/19 00:02:04 UTC,"48.865 ± 39.66 meters, 2.351 ± 39.66 meters"
2021/09/19 00:02:05 UTC,"48.864 ± 39.66 meters, 2.351 ± 39.66 meters"
2021/09/19 00:02:06 UTC,"48.864 ± 39.66 meters, 2.351 ± 39.66 meters"
2021/09/19 00:02:08 UTC,"48.865 ± 39.66 meters, 2.351 ± 39.66 meters"
2021/09/19 00:02:08 UTC,"48.865 ± 39.66 meters, 2.350 ± 39.66 meters"
2021/09/19 00:02:28 UTC,"48.865 ± 39.66 meters, 2.351 ± 39.66 meters"
2021/09/19 00:02:28 UTC,"48.865 ± 39.66 meters, 2.350 ± 39.66 meters"
2021/09/19 00:02:47 UTC,"48.864 ± 39.66 meters, 2.350 ± 39.66 meters"
2021/09/19 00:13:03 UTC,"48.865 ± 39.66 meters, 2.350 ± 39.66 meters"
2021/09/19 00:13:03 UTC,"48.865 ± 39.66 meters, 2.350 ± 39.66 meters"
2021/09/19 01:16:57 UTC,"48.896 ± 39.66 meters, 2.346 ± 39.66 meters"
2021/09/19 01:16:57 UTC,"48.895 ± 39.66 meters, 2.347 ± 39.66 meters"
2021/09/19 01:17:03 UTC,"48.896 ± 39.66 meters, 2.347 ± 39.66 meters"
2021/09/19 01:17:03 UTC,"48.895 ± 39.66 meters, 2.347 ± 39.66 meters"
2021/09/19 01:17:48 UTC,"48.896 ± 39.66 meters, 2.345 ± 39.66 meters"
2021/09/19 01:17:48 UTC,"48.894 ± 39.66 meters, 2.347 ± 39.66 meters"
